popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
15,386666,FALSE,0.604,0.861,2,-3.777,1,0.11,0.000113,0.279,0.187,0.207,174.929,4,drum-and-bass
16,342069,FALSE,0.473,0.875,8,-3.978,0,0.0409,0.00452,0.00713,0.0867,0.0984,173.963,4,drum-and-bass
15,286734,FALSE,0.59,0.948,4,-2.559,0,0.156,0.0397,0.0261,0.114,0.48,177.949,4,drum-and-bass
15,351880,FALSE,0.519,0.939,5,-2.52,1,0.0482,0.0114,0.362,0.127,0.713,176.992,4,drum-and-bass
15,335486,FALSE,0.67,0.905,10,-0.782,0,0.0679,0.000314,0.844,0.101,0.739,172.998,4,drum-and-bass
44,519626,FALSE,0.343,0.572,4,-8.502,1,0.0341,0.0144,0,0.276,0.105,125.851,4,world-music
49,298681,FALSE,0.416,0.392,9,-8.97,1,0.0282,0.205,0.0294,0.0833,0.0896,141.8,3,world-music
51,228999,FALSE,0.666,0.408,11,-7.756,1,0.0285,0.743,0,0.11,0.324,119.955,4,world-music
43,267733,FALSE,0.658,0.293,10,-8.857,1,0.0303,0.852,0,0.102,0.186,119.981,4,world-music
49,518679,FALSE,0.375,0.681,2,-7.758,1,0.0404,0.00122,0.00265,0.632,0.0676,143.885,4,world-music
14,445426,FALSE,0.546,0.715,9,-11.927,1,0.0459,0.621,0.000218,0.294,0.85,104.905,4,world-music
50,281506,FALSE,0.302,0.274,1,-10.26,1,0.0353,0.947,2.28e-06,0.105,0.379,75.891,5,world-music
43,426699,FALSE,0.203,0.331,10,-7.2,1,0.0311,0.278,0,0.0948,0.0546,139.449,4,world-music
40,354280,FALSE,0.453,0.496,9,-6.816,1,0.0293,0.0631,0.00018,0.0619,0.158,135.934,4,world-music
38,321000,FALSE,0.428,0.773,10,-5.181,1,0.0487,0.028,0,0.126,0.274,143.986,4,world-music
41,396666,FALSE,0.251,0.484,8,-8.249,1,0.043,0.121,7.79e-06,0.483,0.192,136.067,4,world-music
52,342259,FALSE,0.478,0.333,7,-11.441,1,0.0328,0.316,0,0.0646,0.204,74.935,4,world-music
43,208053,FALSE,0.658,0.612,6,-5.132,1,0.0337,0.821,0,0.101,0.248,108.08,4,world-music
50,266773,FALSE,0.436,0.435,0,-8.182,1,0.0368,0.326,1.56e-05,0.088,0.189,123.207,4,world-music
47,166666,FALSE,0.651,0.887,10,-4.67,1,0.111,0.109,0,0.0765,0.238,107.991,4,world-music
50,444174,FALSE,0.593,0.625,2,-7.11,1,0.0291,0.015,0.000108,0.15,0.229,127.007,4,world-music
52,287080,FALSE,0.509,0.276,0,-10.406,1,0.0301,0.203,0,0.15,0.138,109.707,4,world-music
53,339870,FALSE,0.128,0.396,10,-9.904,1,0.0342,0.0561,8.3e-06,0.0966,0.05,71.965,4,world-music
50,371774,FALSE,0.403,0.412,6,-8.863,1,0.0286,0.0247,0,0.128,0.064,136.05,4,world-music
38,375200,FALSE,0.42,0.342,7,-8.831,1,0.0297,0.392,0,0.107,0.09,137.97,4,world-music
48,254880,FALSE,0.434,0.873,2,-3.749,1,0.0489,0.0234,0,0.323,0.365,150.077,4,world-music
26,64470,FALSE,0.411,0.0173,8,-43.043,1,0.763,7.41e-05,0.913,0.13,0.631,77.255,4,world-music
53,302817,FALSE,0.435,0.458,1,-10.148,0,0.0332,0.05,0,0.0799,0.221,137.595,4,world-music
43,257653,FALSE,0.344,0.248,10,-10.553,0,0.0306,0.678,0,0.106,0.119,137.92,4,world-music
26,174566,FALSE,0.104,0.0176,0,-32.272,1,0.0423,0.992,0.913,0.13,0.0396,90.758,4,world-music
26,305573,FALSE,0.404,0.655,9,-8.001,1,0.034,0.0031,0,0.165,0.2,136.946,4,world-music
48,408826,FALSE,0.312,0.431,11,-7.23,1,0.0296,0.191,0.00107,0.124,0.287,139.542,4,world-music
26,116000,FALSE,0.437,0.216,0,-21.602,1,0.0522,0.957,0.936,0.0983,0.0299,120.266,3,world-music
50,485396,FALSE,0.303,0.516,1,-8.518,1,0.0302,0.00574,0,0.163,0.0592,141.932,4,world-music
40,273558,FALSE,0.475,0.772,3,-3.988,1,0.0325,0.0141,0,0.151,0.318,81.998,4,world-music
50,273066,FALSE,0.427,0.549,11,-5.669,1,0.0348,0.0359,0,0.104,0.213,139.719,4,world-music
43,235599,FALSE,0.406,0.121,5,-11.65,1,0.0373,0.806,0,0.115,0.387,118.071,4,world-music
26,384999,FALSE,0.0899,0.118,5,-27.108,1,0.0351,0.963,0.962,0.0895,0.0602,79.274,4,world-music
26,364999,FALSE,0.308,0.0738,0,-25.906,0,0.047,0.926,0.0488,0.106,0.0559,71.61,3,world-music
27,287854,FALSE,0.209,0.00448,4,-28.345,1,0.0351,0.986,0.922,0.122,0.0394,70.92,3,world-music
41,285626,FALSE,0.523,0.882,4,-6.634,1,0.042,0.00267,0,0.107,0.445,116.113,4,world-music
40,467573,FALSE,0.431,0.361,7,-10.6,1,0.0247,0.587,0,0.129,0.15,76.851,4,world-music
51,378076,FALSE,0.412,0.371,0,-8.831,1,0.0336,0.435,0,0.117,0.206,129.409,3,world-music
27,229653,FALSE,0.676,0.941,11,-4.116,0,0.0543,0.00296,0,0.309,0.559,120.023,4,world-music
43,355102,FALSE,0.461,0.45,0,-8.849,1,0.0279,0.00976,0.00046,0.122,0.0808,128.015,4,world-music
26,159781,FALSE,0.509,0.206,0,-17.289,1,0.0803,0.992,0.9,0.187,0.342,75.057,4,world-music
27,375977,FALSE,0.0905,0.144,6,-25.182,1,0.0401,0.984,0.959,0.122,0.0347,170.643,3,world-music
43,504913,FALSE,0.429,0.416,9,-8.32,1,0.0283,0.0305,5.29e-05,0.107,0.0368,135.86,4,world-music
44,546300,FALSE,0.282,0.393,0,-10,1,0.0324,0.0333,0,0.102,0.106,129.891,4,world-music
27,192630,FALSE,0.287,0.0808,11,-21.822,0,0.0496,0.916,0.312,0.121,0.0588,62.194,4,world-music
26,588148,FALSE,0.116,0.156,2,-20.382,0,0.0375,0.938,0.958,0.067,0.0361,76.621,4,world-music
44,440746,FALSE,0.341,0.499,0,-7.397,1,0.0324,0.0403,0,0.094,0.156,126.226,4,world-music
43,191920,FALSE,0.378,0.285,6,-11.503,1,0.0271,0.257,0,0.078,0.175,171.865,3,world-music
45,266520,FALSE,0.515,0.168,7,-10.785,1,0.0321,0.828,0,0.104,0.169,125.558,4,world-music
41,241960,FALSE,0.493,0.654,10,-6.55,1,0.0326,0.00639,0,0.337,0.0899,148.113,4,world-music
27,224000,FALSE,0.308,0.653,6,-19.75,0,0.409,0.883,0.805,0.556,0.0377,97.168,1,world-music
48,234000,FALSE,0.306,0.613,6,-5.214,1,0.0671,0.119,0,0.105,0.546,162.524,3,world-music
14,329200,FALSE,0.516,0.623,9,-12.638,1,0.0362,0.747,0.000214,0.27,0.825,101.22,4,world-music
38,205520,FALSE,0.324,0.524,0,-7.622,1,0.0375,0.155,0,0.149,0.351,124.777,4,world-music
43,439573,FALSE,0.31,0.737,7,-5.427,1,0.0317,0.0321,1.25e-06,0.107,0.186,161.982,3,world-music
41,278036,FALSE,0.581,0.312,0,-10.178,1,0.0281,0.486,4.78e-06,0.12,0.182,126.824,4,world-music
50,232656,FALSE,0.444,0.642,4,-5.856,1,0.0309,0.0107,0,0.104,0.0831,156.875,4,world-music
35,238773,FALSE,0.51,0.564,0,-7.443,1,0.0284,0.1,0,0.318,0.328,137.931,4,world-music
47,337453,FALSE,0.405,0.678,10,-5.448,1,0.0352,0.0298,0,0.367,0.177,144.075,3,world-music
39,312506,FALSE,0.355,0.453,4,-7.113,1,0.0293,0.304,0,0.317,0.272,146.101,3,world-music
48,215020,FALSE,0.7,0.487,11,-5.437,0,0.0486,0.208,0,0.11,0.363,143.964,4,world-music
48,146020,FALSE,0.637,0.759,5,-4.804,1,0.0809,0.0244,0,0.0991,0.304,98.035,4,world-music
38,289000,FALSE,0.536,0.364,2,-9.82,1,0.0291,0.576,1.97e-06,0.154,0.275,113.875,4,world-music
40,479053,FALSE,0.237,0.55,7,-7.204,1,0.0327,0.117,4.62e-06,0.553,0.0762,151.477,4,world-music
52,225506,FALSE,0.405,0.617,4,-6.413,1,0.0326,0.0457,0,0.201,0.588,73.972,4,world-music
47,295064,FALSE,0.422,0.377,11,-8.705,1,0.0267,0.774,0,0.108,0.203,135.97,4,world-music
27,229733,FALSE,0.384,0.852,0,-7.162,1,0.0676,0.171,0,0.381,0.586,131.56,4,world-music
48,244973,FALSE,0.585,0.752,2,-5.552,1,0.04,0.011,4.98e-06,0.266,0.34,119.962,4,world-music
42,197019,FALSE,0.485,0.61,11,-5.759,1,0.0322,0.0248,0,0.0664,0.277,143.875,4,world-music
43,334533,FALSE,0.366,0.499,9,-7.263,1,0.0276,0.408,0.000213,0.125,0.128,72.913,3,world-music
54,251695,FALSE,0.471,0.846,2,-4.05,1,0.0388,0.0174,0,0.148,0.314,109.997,4,world-music
25,117000,FALSE,0.363,0.0195,4,-28.902,1,0.0566,0.95,0.964,0.101,0.0317,135.756,3,world-music
32,241600,FALSE,0.576,0.711,5,-8.159,1,0.0421,0.213,2.43e-06,0.106,0.581,95.914,4,world-music
53,415079,FALSE,0.253,0.359,11,-8.482,1,0.0317,0.31,6.16e-06,0.359,0.115,115.348,3,world-music
45,300427,FALSE,0.595,0.319,4,-10.656,1,0.0271,0.643,2.32e-06,0.0898,0.235,136.09,4,world-music
40,270400,FALSE,0.338,0.371,9,-13.026,1,0.0334,0.705,0,0.334,0.244,159.633,4,world-music
44,292693,FALSE,0.327,0.269,4,-12.912,1,0.0339,0.825,0.000234,0.108,0.0857,141.514,4,world-music
26,117000,FALSE,0.222,0.502,1,-24.618,1,0.061,0.86,0.97,0.101,0.227,132.561,1,world-music
48,328933,FALSE,0.246,0.51,2,-6.637,1,0.036,0.00799,4.57e-05,0.325,0.101,159.915,4,world-music
43,319493,FALSE,0.228,0.527,5,-7.72,1,0.0359,0.00189,0,0.106,0.0843,161.463,4,world-music
25,705288,FALSE,0.308,0.148,4,-23.87,1,0.0395,0.83,0.811,0.0963,0.0398,116.531,3,world-music
47,193106,FALSE,0.493,0.16,10,-11.501,1,0.0312,0.932,0,0.193,0.253,78.345,3,world-music
38,363013,FALSE,0.307,0.546,4,-6.651,1,0.046,0.0904,0,0.551,0.3,141.605,4,world-music
38,213173,FALSE,0.479,0.942,8,-5.803,1,0.041,0.0297,1.09e-05,0.112,0.647,96.397,4,world-music
48,191283,FALSE,0.6,0.566,9,-9.058,1,0.114,0.131,1.07e-05,0.113,0.153,120.088,4,world-music
26,222171,FALSE,0.363,0.978,1,-25.881,1,0.0579,0.918,0.939,0.805,0.0128,97.477,3,world-music
37,335724,FALSE,0.348,0.154,11,-13.982,1,0.0507,0.884,0,0.111,0.295,77.992,4,world-music
43,244696,FALSE,0.551,0.945,2,-8.005,1,0.0439,3.55e-05,0,0.469,0.296,125.982,4,world-music
25,253000,FALSE,0.19,0.445,1,-16.112,0,0.048,0.786,0.837,0.151,0.118,119.421,3,world-music
43,230673,FALSE,0.431,0.734,1,-4.561,1,0.0383,0.121,0,0.104,0.363,159.974,4,world-music
34,300560,FALSE,0.459,0.375,4,-7.457,1,0.0254,0.28,0,0.111,0.46,144.027,4,world-music
26,299200,FALSE,0.768,0.534,4,-10.144,0,0.152,0.34,1.41e-05,0.0708,0.764,179.97,4,world-music
25,212079,FALSE,0.123,0.00887,6,-27.479,1,0.0389,0.99,0.925,0.123,0.0439,70.454,4,world-music
37,244349,FALSE,0.573,0.881,8,-7.097,1,0.0509,0.000915,0,0.202,0.51,126.039,4,world-music
25,403999,FALSE,0.208,0.151,4,-17.049,1,0.0493,0.994,0.967,0.0933,0.0709,115.146,1,world-music
37,240396,FALSE,0.518,0.183,4,-14.355,1,0.0328,0.907,0,0.112,0.308,143.62,4,world-music
41,297640,FALSE,0.388,0.561,7,-7.374,1,0.0302,0.00881,0,0.763,0.18,139.777,4,world-music
26,364981,FALSE,0.143,0.0206,9,-30.18,0,0.0475,0.809,0.606,0.0859,0.039,71.35,4,world-music
25,403113,FALSE,0.135,0.0271,9,-29.209,1,0.0373,0.993,0.983,0.0907,0.0376,70.888,4,world-music
56,221274,FALSE,0.455,0.403,4,-8.221,1,0.0388,0.555,0,0.327,0.434,125.858,4,world-music
25,396033,FALSE,0.0748,0.202,1,-16.793,1,0.0368,0.987,0.939,0.124,0.034,66.177,4,world-music
13,184026,FALSE,0.569,0.205,4,-16.741,0,0.0382,0.833,0.00014,0.0935,0.518,91.439,4,world-music
37,268600,FALSE,0.45,0.817,0,-5.069,1,0.047,0.0016,0,0.175,0.457,159.817,3,world-music
37,329106,FALSE,0.516,0.717,2,-6.718,1,0.0329,0.00194,0.00306,0.904,0.176,135.9,4,world-music
34,222840,FALSE,0.614,0.417,11,-10.491,1,0.0275,0.453,1.1e-05,0.199,0.309,132.06,4,world-music
41,301973,FALSE,0.323,0.232,9,-12.207,1,0.0344,0.846,8.6e-06,0.0777,0.322,132.536,4,world-music
50,174971,FALSE,0.49,0.231,0,-13.968,1,0.0265,0.607,0,0.0859,0.0904,103.958,4,world-music
24,166746,FALSE,0.0865,0.00504,5,-36.082,0,0.0494,0.991,0.965,0.101,0.138,169.362,4,world-music
42,417840,FALSE,0.294,0.35,9,-11.215,1,0.0326,0.467,9.58e-05,0.85,0.0835,135.927,4,world-music
41,178720,FALSE,0.442,0.722,8,-4.79,1,0.039,0.416,0,0.122,0.526,75.966,4,world-music
43,228845,FALSE,0.424,0.732,1,-4.547,1,0.0393,0.104,0,0.108,0.426,160.287,4,world-music
52,365185,FALSE,0.301,0.47,1,-7.896,1,0.0314,0.195,0,0.113,0.0724,74.912,4,world-music
42,207384,FALSE,0.663,0.899,1,-3.816,1,0.0472,0.00041,0.000905,0.366,0.841,118.015,4,world-music
40,197979,FALSE,0.526,0.833,1,-5.112,1,0.0412,0.0447,0,0.134,0.524,81.936,4,world-music
43,330506,FALSE,0.395,0.58,0,-7.423,1,0.0284,0.363,0,0.0436,0.16,153.784,4,world-music
39,199066,FALSE,0.415,0.693,9,-4.664,1,0.0318,0.027,0,0.183,0.572,167.826,4,world-music
47,189398,FALSE,0.431,0.34,11,-10.316,1,0.0275,0.472,0.0034,0.115,0.181,80.044,4,world-music
38,431380,FALSE,0.517,0.956,10,-4.709,1,0.0675,0.00018,0.00159,0.215,0.193,127.985,4,world-music
48,330840,FALSE,0.515,0.0736,8,-15.492,1,0.031,0.975,0.000261,0.082,0.0684,109.964,4,world-music
25,216903,FALSE,0.131,0.00867,9,-41.49,0,0.0408,0.992,0.925,0.113,0.0569,145.861,4,world-music
48,351236,FALSE,0.624,0.124,5,-11.191,1,0.028,0.917,0,0.12,0.206,78.014,4,world-music
39,441680,FALSE,0.255,0.148,5,-13.001,1,0.0361,0.626,2.89e-06,0.989,0.0809,117.479,4,world-music
45,234466,FALSE,0.276,0.766,9,-5.202,1,0.0387,0.000465,7.25e-06,0.0874,0.19,167.92,4,world-music
49,205386,FALSE,0.464,0.225,0,-9.155,1,0.0403,0.587,5.64e-06,0.116,0.214,84.677,4,world-music
40,238893,FALSE,0.551,0.65,4,-9.09,1,0.0316,0.00865,5.58e-05,0.263,0.301,98.098,4,world-music
25,370774,FALSE,0.206,0.19,2,-20.226,1,0.0422,0.972,0.923,0.11,0.0353,128.255,4,world-music
25,377999,FALSE,0.0633,0.083,4,-25.813,0,0.0458,0.963,0.959,0.106,0.0329,67.022,4,world-music
43,200360,FALSE,0.645,0.944,0,-5.451,1,0.0565,0.0133,0,0.667,0.396,99.971,4,world-music
43,211506,FALSE,0.391,0.6,0,-3.935,1,0.0298,0.0692,0,0.134,0.27,81.964,4,world-music
46,237773,FALSE,0.669,0.856,2,-6.437,1,0.0492,0.00995,0,0.491,0.502,121.972,4,world-music
40,297133,FALSE,0.511,0.935,10,-4.743,1,0.0409,0.00061,2.39e-06,0.928,0.511,107.999,4,world-music
25,380999,FALSE,0.117,0.224,5,-22.045,1,0.0381,0.944,0.963,0.0992,0.0335,87.464,4,world-music
25,236968,FALSE,0.166,0.00892,5,-32.364,0,0.0514,0.988,0.955,0.0918,0.0929,130.205,4,world-music
25,455580,FALSE,0.436,0.336,10,-9.894,1,0.0307,0.0455,0,0.7,0.143,107.78,4,world-music
25,555826,FALSE,0.228,0.127,7,-25.494,1,0.0598,0.924,0.777,0.14,0.0363,128.591,3,world-music
24,310552,FALSE,0.327,0.0848,11,-21.8,1,0.0317,0.993,0.946,0.165,0.104,67.844,4,world-music
44,202988,FALSE,0.599,0.935,10,-3.736,1,0.0453,0.0541,0,0.11,0.405,119.984,4,world-music
25,401999,FALSE,0.197,0.137,1,-20.976,0,0.0449,0.994,0.957,0.104,0.0377,86.368,4,world-music
42,338026,FALSE,0.274,0.485,8,-9.375,1,0.0299,0.0852,0,0.129,0.333,146.464,4,world-music
36,250973,FALSE,0.536,0.667,2,-8.427,1,0.0268,0.0041,0.00306,0.752,0.329,110.013,4,world-music
25,331613,FALSE,0.517,0.116,5,-21.764,0,0.0483,0.994,0.929,0.109,0.0999,90.003,4,world-music
52,218786,FALSE,0.575,0.604,7,-7.223,1,0.0452,0.015,0,0.0725,0.517,74.974,4,world-music
49,413573,FALSE,0.322,0.558,4,-8.321,1,0.0306,0.0596,0.00016,0.102,0.0813,139.92,4,world-music
25,207866,FALSE,0.773,0.634,5,-7.33,0,0.0754,0.381,0,0.163,0.565,135.991,4,world-music
39,253986,FALSE,0.671,0.428,8,-7.347,1,0.0282,0.322,0,0.111,0.36,113.379,4,world-music
43,274533,FALSE,0.454,0.635,10,-8.286,1,0.0331,0.0103,0,0.233,0.0931,148.169,4,world-music
55,183706,FALSE,0.612,0.83,0,-4.361,1,0.0464,0.00171,0,0.125,0.525,103.84,4,world-music
25,268000,FALSE,0.162,0.419,2,-17.254,0,0.0417,0.739,0.967,0.0961,0.0757,99.655,5,world-music
37,273465,FALSE,0.301,0.302,10,-10.509,1,0.0294,0.0628,8.14e-06,0.106,0.13,136.356,4,world-music
45,319744,FALSE,0.412,0.345,2,-9.411,1,0.0281,0.434,1.14e-05,0.36,0.101,139.951,3,world-music
25,433513,FALSE,0.166,0.687,7,-5.253,1,0.0394,0.00332,3.45e-05,0.188,0.198,151.263,4,world-music
49,239613,FALSE,0.428,0.73,11,-4.435,1,0.0286,0.00497,0,0.244,0.161,147.976,4,world-music
50,252957,FALSE,0.446,0.0974,6,-14.472,1,0.0319,0.95,0.000149,0.0725,0.146,64.068,4,world-music
39,278440,FALSE,0.336,0.653,8,-8.475,1,0.0341,0.0301,2.6e-06,0.964,0.271,160.529,4,world-music
50,329534,FALSE,0.333,0.119,7,-15.373,1,0.0325,0.787,7.2e-05,0.103,0.0702,139.742,4,world-music
39,371640,FALSE,0.4,0.728,2,-6.467,1,0.0448,0.0183,0,0.0913,0.205,139.821,4,world-music
49,254373,FALSE,0.301,0.762,7,-3.392,1,0.0402,0.0919,0,0.0822,0.223,161.864,3,world-music
51,395161,FALSE,0.368,0.672,11,-7.597,1,0.0402,0.00269,0,0.121,0.165,145.114,4,world-music
37,325253,FALSE,0.456,0.805,0,-4.308,1,0.0348,8.3e-05,3.55e-06,0.924,0.21,128.001,4,world-music
27,266000,FALSE,0.493,0.684,11,-5.436,1,0.0262,0.0468,0,0.121,0.357,83.516,4,world-music
36,120413,FALSE,0.628,0.52,4,-8.331,1,0.0278,0.812,0,0.963,0.654,89.97,4,world-music
50,244120,FALSE,0.51,0.42,6,-8.014,1,0.0312,0.384,0,0.102,0.19,125.898,4,world-music
30,401773,FALSE,0.423,0.617,0,-6.458,1,0.0308,0.0091,0,0.866,0.199,142.042,4,world-music
44,258482,FALSE,0.513,0.81,0,-6.826,1,0.0393,0.000796,0,0.911,0.372,121.015,4,world-music
24,350000,FALSE,0.205,0.181,0,-18.639,0,0.0618,0.987,0.968,0.129,0.0377,72.184,3,world-music
48,261229,FALSE,0.523,0.535,0,-11.394,1,0.031,0.0209,0,0.111,0.76,159.903,4,world-music
55,336932,FALSE,0.254,0.527,4,-9.225,1,0.0395,0.0327,3.21e-05,0.0532,0.1,147.561,4,world-music
42,242840,FALSE,0.451,0.952,9,-3.186,1,0.0571,0.0378,0,0.901,0.381,95.985,4,world-music
24,118000,FALSE,0.254,0.996,6,-21.444,1,0.0549,0.157,0.661,0.353,0.012,107.921,4,world-music
42,209920,FALSE,0.571,0.853,9,-6.589,0,0.0465,0.00643,1.32e-06,0.684,0.376,126.016,4,world-music
40,240493,FALSE,0.457,0.435,8,-7.299,1,0.0277,0.262,0,0.103,0.312,75.997,4,world-music
25,277920,FALSE,0.234,0.673,1,-4.898,1,0.0372,0.157,0,0.129,0.419,159.785,3,world-music
24,278998,FALSE,0.12,0.0846,1,-24.92,1,0.0465,0.993,0.945,0.105,0.0338,71.719,3,world-music
40,290300,FALSE,0.449,0.213,6,-13.079,0,0.0291,0.573,0,0.706,0.172,70.477,4,world-music
38,267546,FALSE,0.421,0.554,11,-7.365,1,0.0323,0.0318,8.89e-05,0.26,0.0709,142.663,4,world-music
47,182573,FALSE,0.64,0.848,5,-4.172,1,0.0444,0.0103,0,0.176,0.639,141.978,4,world-music
44,225623,FALSE,0.436,0.721,5,-7.864,1,0.0461,0.00383,0,0.361,0.196,126.859,4,world-music
38,394293,FALSE,0.338,0.486,4,-7.38,1,0.0308,0.235,0,0.433,0.117,143.689,4,world-music
24,203960,FALSE,0.53,0.654,11,-7.017,1,0.0279,0.045,0,0.0685,0.427,75.033,4,world-music
37,470760,FALSE,0.499,0.531,4,-10.022,1,0.0291,0.0106,0,0.247,0.139,104.026,4,world-music
45,195480,FALSE,0.545,0.822,7,-6.555,1,0.0278,0.0136,1.27e-05,0.716,0.229,130.051,4,world-music
24,118000,FALSE,0.165,0.112,1,-39.693,1,0.101,0.96,0.972,0.107,0.173,85.856,4,world-music
43,386986,FALSE,0.359,0.501,2,-8.621,1,0.0294,0.151,2.31e-06,0.11,0.077,145.785,4,world-music
43,222746,FALSE,0.516,0.832,10,-4.899,1,0.0419,0.124,0,0.0663,0.614,139.955,4,world-music
24,106000,FALSE,0.196,0.116,3,-31.417,1,0.0377,0.859,0.956,0.106,0.102,49.126,4,world-music
33,232333,FALSE,0.535,0.793,4,-8.073,1,0.0518,0.0409,0,0.487,0.558,131.798,4,world-music
37,208120,FALSE,0.388,0.794,0,-6.262,1,0.044,0.12,0,0.0957,0.328,150.032,4,world-music
25,109506,FALSE,0.139,0.925,10,-32.267,0,0.0474,0.131,0.992,0.895,0.00271,85.949,1,world-music
50,479771,FALSE,0.375,0.508,1,-9.399,1,0.0335,0.115,2.04e-06,0.0647,0.124,135.024,4,world-music
24,3601693,FALSE,0,2.03e-05,1,-11.165,1,0,0.186,1,0.362,0,0,0,world-music
36,251264,FALSE,0.369,0.637,11,-6.279,1,0.0299,0.0443,0,0.179,0.121,75.37,4,world-music
34,475813,FALSE,0.239,0.694,10,-5.618,1,0.0381,0.00045,0,0.425,0.166,169.966,3,world-music
25,253320,FALSE,0.517,0.606,7,-8.692,1,0.0319,0.138,1.67e-05,0.0645,0.187,148.054,4,world-music
25,266847,FALSE,0.177,0.208,11,-12.633,1,0.0376,0.906,0.919,0.111,0.0381,68.734,4,world-music
43,280600,FALSE,0.215,0.699,4,-9.236,0,0.12,0.387,0.0122,0.974,0.147,135.639,4,world-music
25,212800,FALSE,0.535,0.537,7,-9.015,0,0.038,0.808,0,0.255,0.919,119.241,4,world-music
37,288345,FALSE,0.464,0.239,2,-10.822,1,0.0289,0.606,0,0.112,0.361,139.63,4,world-music
25,232146,FALSE,0.804,0.854,7,-7.937,1,0.0487,0.611,8.31e-05,0.395,0.841,104.004,4,world-music
25,320465,FALSE,0.285,0.21,4,-15.226,1,0.0335,0.934,0.0601,0.11,0.105,70.582,3,world-music
40,276426,FALSE,0.527,0.838,0,-6.615,1,0.0478,0.00161,0,0.764,0.371,121.96,4,world-music
40,254235,FALSE,0.458,0.58,5,-7.502,1,0.0347,0.0802,1.41e-06,0.238,0.168,143.81,4,world-music
38,228986,FALSE,0.532,0.23,4,-13.153,1,0.0314,0.81,0,0.107,0.267,124.822,4,world-music
43,292546,FALSE,0.503,0.143,2,-14.105,1,0.0291,0.913,0,0.12,0.263,70.072,4,world-music
38,324173,FALSE,0.437,0.555,10,-6.758,1,0.0367,0.0833,0,0.704,0.157,119.902,4,world-music
36,202878,FALSE,0.526,0.707,5,-5.696,1,0.0388,0.053,0,0.13,0.39,154.83,4,world-music
46,155000,FALSE,0.542,0.695,11,-7.566,0,0.0559,0.19,0.000184,0.515,0.435,144.007,4,world-music
42,296400,FALSE,0.466,0.67,8,-4.701,1,0.0297,0.155,0,0.145,0.395,126.142,4,world-music
46,203752,FALSE,0.418,0.331,8,-8.296,1,0.0339,0.931,4.92e-05,0.0994,0.376,82.134,5,world-music
42,225996,FALSE,0.293,0.658,6,-9.224,0,0.0447,0.0122,0,0.089,0.338,157.315,3,world-music
41,256133,FALSE,0.495,0.789,10,-4.139,1,0.0348,0.0199,0,0.126,0.286,86.019,4,world-music
33,272391,FALSE,0.43,0.21,7,-12.989,1,0.0352,0.884,0,0.0677,0.305,151.439,3,world-music
37,311400,FALSE,0.303,0.731,9,-7.861,1,0.0608,0.164,0.000383,0.284,0.224,147.386,4,world-music
24,227668,FALSE,0.73,0.744,1,-4.444,0,0.0439,0.00651,3.36e-05,0.0633,0.696,131.971,4,world-music
38,203440,FALSE,0.658,0.575,9,-7.546,1,0.0276,0.00386,0,0.135,0.82,100.026,4,world-music
32,214724,FALSE,0.53,0.841,9,-4.643,1,0.0342,0.25,0,0.0939,0.417,75.033,4,world-music
47,314328,FALSE,0.402,0.263,2,-12.643,1,0.0301,0.821,0,0.0824,0.282,143.773,4,world-music
43,193240,FALSE,0.344,0.598,9,-4.596,1,0.0376,0.541,0,0.196,0.276,179.89,4,world-music
40,319960,FALSE,0.417,0.535,2,-7.033,1,0.0359,0.209,0,0.0948,0.355,143.895,4,world-music
41,181507,FALSE,0.283,0.0678,2,-13.795,1,0.033,0.704,0.00125,0.11,0.179,86.938,4,world-music
45,241773,FALSE,0.471,0.617,0,-9.163,1,0.0302,0.424,2.62e-05,0.364,0.362,136.013,4,world-music
40,227033,FALSE,0.503,0.581,10,-6.928,1,0.0347,0.188,0,0.109,0.379,143.969,4,world-music
23,357999,FALSE,0.139,0.0838,3,-24.937,0,0.0437,0.994,0.907,0.109,0.0363,70.194,5,world-music
23,240000,FALSE,0.526,0.192,10,-19.492,1,0.0327,0.89,0.942,0.1,0.365,125.962,4,world-music
47,226373,FALSE,0.59,0.782,9,-5.638,1,0.123,0.0107,1.12e-05,0.0484,0.352,177.811,4,world-music
40,377533,FALSE,0.179,0.384,7,-10.577,1,0.0299,0.561,7.77e-06,0.191,0.171,69.024,4,world-music
43,428102,FALSE,0.187,0.587,5,-7.662,0,0.0472,0.0154,9.92e-06,0.105,0.0716,75.237,4,world-music
41,305880,FALSE,0.404,0.649,2,-5.299,1,0.0285,0.00278,8.85e-06,0.191,0.194,77.064,4,world-music
24,604806,FALSE,0.132,0.0542,7,-20.167,1,0.0364,0.969,0.928,0.0988,0.0518,97.971,4,world-music
23,355000,FALSE,0.325,0.00267,10,-20.489,1,0.0514,0.979,0.933,0.0991,0.0964,69.883,4,world-music
50,426715,FALSE,0.494,0.522,2,-6.723,1,0.0291,0.319,0,0.67,0.188,72.009,4,world-music
41,213523,FALSE,0.5,0.937,0,-4.606,1,0.0886,0.00633,0,0.686,0.341,131.988,4,world-music
36,129960,FALSE,0.348,0.249,9,-10.28,1,0.029,0.143,0,0.221,0.0913,74.577,3,world-music
